sede_code,municipality_code,municipality_name,state_code,state_name,score,school_name,dane_code,address,phone,department,municipality,calendar,sector,area,dean
219137001502,19137,CALDONO,19,CAUCA,43.03246201648564,I.E. INSTITUTO EDUCATIVO DE FORMACION INTERCULTURAL COMUNITARIO KWESX UMA KIWE - INFIKUK,119137000293,BARRIO OLAZA PRINCIPAL ASOCIACIÓN DE CABILDOS DEN CLADONO,3146806913,CAUCA,CALDONO,A,OFICIAL,"URBANA , RURAL",DIANA BEATRIZ TUMBO GARCIA
227077002078,27430,MEDIO BAUDO,27,CHOCO,45.92981659723171,IE FRANCISCO EUGENIO MOSQUERA,227077002078,PIE DE PEPE,3137579490,CHOCÓ,MEDIO BAUDÓ,A,OFICIAL,RURAL,ANA MAGALY RIVAS IBARGUEN
119573000207,19573,PUERTO TEJADA,19,CAUCA,64.62236317727948,I.E. FIDELINA ECHEVERRY,119573000207,IND BARRIO RICARDO HOLGUIN,3175152753,CAUCA,PUERTO TEJADA,A,OFICIAL,URBANA,JAVIER IDROBO DIAZ
105475000125,5475,MURINDO,5,ANTIOQUIA,54.333960855693434,I. E. MURINDO,105475000125,KR 12 2 A 28,8575103,ANTIOQUIA,MURINDÓ,A,OFICIAL,"URBANA , RURAL",JOSE ALFREDO AGUDELO NANCLARES
105475000125,5475,MURINDO,5,ANTIOQUIA,54.333960855693434,I. E. MURINDO,105475000125,KR 12 2 A 28,8575103,ANTIOQUIA,MURINDÓ,A,OFICIAL,"URBANA , RURAL",JOSE ALFREDO AGUDELO NANCLARES
252490000614,52490,OLAYA HERRERA,52,NARIÑO,68.69649573940333,INSTITUCION EDUCATIVA MERIZALDE PORVENIR,252490000614,VEREDA MERIZALDE PORVENIR,3208414360,NARIÑO,OLAYA HERRERA,A,OFICIAL,RURAL,LIGIA CUERO MICOLTA
219256000247,19256,EL TAMBO,19,CAUCA,59.25723545149659,INSTITUCION EDUCATIVA AGROPECUARIA URIBE,219256000247,CORREGIMIENTO URIBE,3144303089-3145877655,CAUCA,EL TAMBO,A,OFICIAL,RURAL,ALIRIO HERMIDES AGREDO BOLAÑOS
227205000156,27580,RIO IRO,27,CHOCO,55.729877730906864,IE SANTA BARBARA,227205000156,SANTA BARBARA,3122703682,CHOCÓ,RÍO IRÓ,A,OFICIAL,RURAL,GILBER FARITH DELGADO MOSQUERA
127787000029,27787,TADO,27,CHOCO,51.87763608774337,IE NORMAL SUPERIOR DEMETRIO SALAZAR CASTILLO,127787000029,KR 6 CL 12,3105046424,CHOCÓ,TADÓ,A,OFICIAL,URBANA,EUDECELINA RAMIREZ MOSQUERA
252835005193,52835,TUMACO,52,NARIÑO,35.516109903390344,IE. INST. TEC. AGROPECUARIO DE CANDELILLAS CARRETERA,252835005193,VAREDA CANDELILLA,3153925648,NARIÑO,SAN ANDRES DE TUMACO,A,OFICIAL,RURAL,JORGE ELIECER SINISTERRA QUIÑONES
252835005193,52835,TUMACO,52,NARIÑO,35.516109903390344,IE. INST. TEC. AGROPECUARIO DE CANDELILLAS CARRETERA,252835005193,VAREDA CANDELILLA,3153925648,NARIÑO,SAN ANDRES DE TUMACO,A,OFICIAL,RURAL,JORGE ELIECER SINISTERRA QUIÑONES
205873000342,5873,VIGIA DEL FUERTE,5,ANTIOQUIA,55.61253888667967,INSTITUCIÓN EDUCATIVA RURAL BUCHADO,205873000342,CORREG. BUCHADO,8678004,ANTIOQUIA,VIGÍA DEL FUERTE,A,OFICIAL,RURAL,MOSQUERA SALAS JORGE ELIECER
252835000841,52835,TUMACO,52,NARIÑO,90.97351618979324,IE. DOS QUEBRADAS,252835000841,VEREDA DOS QUEBRADAS,3104497138,NARIÑO,SAN ANDRES DE TUMACO,A,OFICIAL,RURAL,DELGADO BASTIDA MARIELA DEL SOCORRO
127073000041,27073,BAGADO,27,CHOCO,68.25248070500808,IE NUESTRA SEÑORA DE LA CANDELARIA,127073000041,SIN INFORMACION,3146207465 - 3104051837,CHOCÓ,BAGADÓ,A,OFICIAL,"URBANA , RURAL",PABLO EMILIO GRACIA BORJA
219137001138,19137,CALDONO,19,CAUCA,56.39861153813082,I.E. INSTITUTO EDUCATIVO DE FORMACION INTERCULTURAL COMUNITARIO KWESX UMA KIWE - INFIKUK,119137000293,BARRIO OLAZA PRINCIPAL ASOCIACIÓN DE CABILDOS DEN CLADONO,3146806913,CAUCA,CALDONO,A,OFICIAL,"URBANA , RURAL",DIANA BEATRIZ TUMBO GARCIA
219698000076,19845,VILLA RICA,19,CAUCA,44.79711629937526,INST EDUC LA PRIMAVERA ANTES (CENT EDUC LA PRIMAVERA),219698000076,VEREDA LA PRIMAVERA,3145528408 - 3145535995,CAUCA,VILLA RICA,A,OFICIAL,RURAL,ALBA NORY BALANTA SOLIS
119364000267,19364,JAMBALO,19,CAUCA,55.41363293963845,I.E. BACHILLERATO TECNICO AGRICOLA DE JAMBALO,119364000267,BARRIO EL CENTRO LAS DALIAS,3116971371,CAUCA,JAMBALÓ,A,OFICIAL,"URBANA , RURAL",ZULY ESNITH CAMPO RAMOS
227025000441,27025,ALTO BAUDO (PIE DE PATO),27,CHOCO,56.904660769540705,IE FELIPE ABADIA MORENO,227025000441,CHACHAJO,3206867713,CHOCÓ,ALTO BAUDÓ,A,OFICIAL,RURAL,SANDRA PATRICIA MARTINEZ ABADIA
127001000233,27001,QUIBDO,27,CHOCO,77.04373168733977,IE TECNICA INTEGRADO CARRASQUILLA INDUSTRIAL,127001000233,KR 7 27 34,6711388,CHOCÓ,QUIBDÓ,A,OFICIAL,URBANA,EDWAR MENA ROMAÑA
127001000233,27001,QUIBDO,27,CHOCO,77.04373168733977,IE TECNICA INTEGRADO CARRASQUILLA INDUSTRIAL,127001000233,KR 7 27 34,6711388,CHOCÓ,QUIBDÓ,A,OFICIAL,URBANA,EDWAR MENA ROMAÑA
127001000233,27001,QUIBDO,27,CHOCO,77.04373168733977,IE TECNICA INTEGRADO CARRASQUILLA INDUSTRIAL,127001000233,KR 7 27 34,6711388,CHOCÓ,QUIBDÓ,A,OFICIAL,URBANA,EDWAR MENA ROMAÑA
319573000747,19573,PUERTO TEJADA,19,CAUCA,52.465145282915685,GIMNASIO CAUCANO DE BACHILLERATO ACADEMICO GICABA,319573000747,CL 19 14 18,3122989817,CAUCA,PUERTO TEJADA,A,NO OFICIAL,URBANA,NELSON LOPEZ MOSQUERA
352835007021,52835,TUMACO,52,NARIÑO,56.576097574503905,COLEGIO NUEVO HORIZONTE,352835007021,IND CL NUEVA CREACION PARADA 14,3188255272,NARIÑO,SAN ANDRES DE TUMACO,A,NO OFICIAL,URBANA,NELSON ULISES QUIÑONES
376109005517,76109,BUENAVENTURA,76,VALLE,34.44368684351511,CENTRO DOCENTE LA ESPERANZA,376109005517,KR 4 A 19 31,2433451,VALLE DEL CAUCA,BUENAVENTURA,A,NO OFICIAL,URBANA,JESUS ARVEY ANGULO CAICEDO
152835003561,52835,TUMACO,52,NARIÑO,53.3824015067824,IE. NUESTRA SEÑORA DE FATIMA,152835003561,IND CALLE PEDRO ARIZALA,3134469577-3173894599,NARIÑO,SAN ANDRES DE TUMACO,A,OFICIAL,URBANA,CORTES CRIOLLO FREDY HENRY
152835003561,52835,TUMACO,52,NARIÑO,53.3824015067824,IE. NUESTRA SEÑORA DE FATIMA,152835003561,IND CALLE PEDRO ARIZALA,3134469577-3173894599,NARIÑO,SAN ANDRES DE TUMACO,A,OFICIAL,URBANA,CORTES CRIOLLO FREDY HENRY
219142000204,19300,GUACHENÉ,19,CAUCA,69.10764974816269,INSTITUCION EDUCATIVA INTEGRADO OBANDO,219142000204,CORREGIMIENTO OBANDO,3128673007,CAUCA,GUACHENÉ,A,OFICIAL,RURAL,WALTER VALENCIA MOLINA
219142000263,19142,CALOTO,19,CAUCA,71.02677866617634,INSTITUCION EDUCATIVA LA NIÑA MARIA - CRUCERO DE GUALI,219142000263,CORREGIMIENTO GUALI,3128581983,CAUCA,CALOTO,A,OFICIAL,RURAL,HEBERTH VALDERRAMA LOZADA
227001001684,27001,QUIBDO,27,CHOCO,61.82634213456092,IE MIGUEL ANTONIO CAICEDO MENA - OBAPO,227001001684,OBAPO,3206527450,CHOCÓ,QUIBDÓ,A,OFICIAL,"URBANA , RURAL",OBDULIO MENA PALACIOS
119142000153,19142,CALOTO,19,CAUCA,56.92816312871916,INSTITUCION EDUCATIVA SAGRADA FAMILIA,119142000153,KR 5 10 14,8238308 - 3137373883,CAUCA,CALOTO,A,OFICIAL,URBANA,SOR MARIA DEL CARMEN SOTO SALAZAR
376109007391,76109,BUENAVENTURA,76,VALLE,52.96023344882385,COLEGIO NUESTRA SEÑORA DE LA SABIDURIA,376109007391,CL 4 34 B 03,3137187520,VALLE DEL CAUCA,BUENAVENTURA,A,NO OFICIAL,URBANA,MARITZA MOSQUERA P.
219110001659,19110,BUENOS AIRES,19,CAUCA,52.52841160642088,INSTITUCION EDUCATIVA AGROPECUARIA BRISAS DE MARY LOPEZ,219110001659,VEREDA BRISAS DE MARILOPEZ,3136036873,CAUCA,BUENOS AIRES,A,OFICIAL,RURAL,JAIRO ALBERTO VARGAS TORO
176109000583,76109,BUENAVENTURA,76,VALLE,49.37081121984001,PASCUAL DE ANDAGOYA,176109000583,CL 9 A 5 18,2460173-3172126026,VALLE DEL CAUCA,BUENAVENTURA,A,OFICIAL,URBANA,AUBERTO ARBOLEDA VENTE
219473000018,19473,MORALES,19,CAUCA,54.4368527467428,INSTITUCION EDUCATIVA INDIGENA BUSCANDO HORIZONTES DE TIERRADENTRO,219473000018,RESGUARDO DE TIERRAADENTRO,3153549569,CAUCA,MORALES,A,OFICIAL,RURAL,HUGO HORACIO CAMPO CAMPO
219821000663,19821,TORIBIO,19,CAUCA,48.284511814734074,I.E.A. INDIGENA QUINTIN LAME,219821000663,CORREG TACUEYO,3024872980,CAUCA,TORIBIO,A,OFICIAL,RURAL,RUBEN DARIO CORREA VASQUEZ
219473000263,19473,MORALES,19,CAUCA,81.7299714797762,INSTITUCION EDUCATIVA EL MANGO,219473000263,VEREDA EL ROSARIO,3165680996,CAUCA,MORALES,A,OFICIAL,RURAL,DAVID LEON GALARZA
427361000068,27450,MEDIO SAN JUAN,27,CHOCO,82.66610642621387,IE FRANCISCO EUTIMIO MUNERA,427361000068,PORVENIR,3234835061,CHOCÓ,MEDIO SAN JUAN,A,OFICIAL,"URBANA , RURAL",EVELIO ARALDIS BENITEZ HURTADO
219698002648,19698,SANTANDER DE QUILICHAO,19,CAUCA,71.2021312921969,INSTITUCIÓN EDUCATIVA KLIICHAW SEK,219698002648,VEREDA LOS PINOS,3148439020,CAUCA,SANTANDER DE QUILICHAO,A,OFICIAL,RURAL,HERNAN CELEDONIO MULCUE JIMENEZ
119212000059,19212,CORINTO,19,CAUCA,58.82410624361019,INSTITUCION EDUCATIVA JOSE MARIA OBANDO,119212000059,CARRERA 10 # 8 - 76,3113737277,CAUCA,CORINTO,A,OFICIAL,"URBANA , RURAL",HADWIN LEONEL RIVERA SANTACRUZ
119212000059,19212,CORINTO,19,CAUCA,58.82410624361019,INSTITUCION EDUCATIVA JOSE MARIA OBANDO,119212000059,CARRERA 10 # 8 - 76,3113737277,CAUCA,CORINTO,A,OFICIAL,"URBANA , RURAL",HADWIN LEONEL RIVERA SANTACRUZ
227361000727,27361,ISTMINA,27,CHOCO,67.49914702470947,IE DE PRIMAVERA,227361000727,PRIMAVERA,,CHOCÓ,ISTMINA,A,OFICIAL,RURAL,CARMEN YICETH VIVAS MARTINEZ
227660000628,27660,SAN JOSE DEL PALMAR,27,CHOCO,72.68916399455894,IE NORMAL SUPERIOR LA INMACULADA DE LA ITALIA,227660000628,CORREG LA ITALIA,3126134396,CHOCÓ,SAN JOSÉ DEL PALMAR,A,OFICIAL,RURAL,CARLOS ALBERTO MEDINA SAMUDIO
376109009172,76109,BUENAVENTURA,76,VALLE,61.48698948327208,CENTRO EDUCATIVO CHAMPAGNATH,376109009172,CL 3 57 48,2429214,VALLE DEL CAUCA,BUENAVENTURA,A,NO OFICIAL,URBANA,MARCELINO RUIZ MONTAÑO
219780000599,19780,SUAREZ,19,CAUCA,51.04635737402559,I.E. DE PROMOCION VOCACIONAL DE ALTAMIRA,219780000599,VEREDA ALTAMIRA,317728579,CAUCA,SUÁREZ,A,OFICIAL,RURAL,GLADYS TAIPE CANCHO
219780000599,19780,SUAREZ,19,CAUCA,51.04635737402559,I.E. DE PROMOCION VOCACIONAL DE ALTAMIRA,219780000599,VEREDA ALTAMIRA,317728579,CAUCA,SUÁREZ,A,OFICIAL,RURAL,GLADYS TAIPE CANCHO
127615000019,27150,CARMEN DEL DARIEN,27,CHOCO,83.61960385770047,IE JORGE VALENCIA LOZANO,127615000019,MONTAÑO,3103867117,CHOCÓ,CARMEN DEL DARIÉN,A,OFICIAL,RURAL,EDWIN CHAVERRA CUESTA
227245000426,27245,EL CARMEN,27,CHOCO,56.882910717701364,IE INDÍGENA KATIO CHAMI - SABALETA,227245000426,VDA LA SABALETA,3104392589,CHOCÓ,EL CARMEN DE ATRATO,A,OFICIAL,RURAL,NORBERTO GUAURABE GONZALEZ
219142000336,19142,CALOTO,19,CAUCA,40.55578396882201,INSTITUCION EDUCATIVA COMERCIAL EL PALO,219142000336,CORREGIMIENTO EL PALO,8298199 - 3113542927,CAUCA,CALOTO,A,OFICIAL,RURAL,LYDA MINA
219142000506,19142,CALOTO,19,CAUCA,53.69583906905054,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA LA HUELLA,219142000506,VDA. HUELLA,3117321858,CAUCA,CALOTO,A,OFICIAL,RURAL,JESUS ALBEIRO RIVERA
227073000411,27073,BAGADO,27,CHOCO,41.47457323403557,IE SAN ISIDRO,227073000411,SAN MARINO,3234916337,CHOCÓ,BAGADÓ,A,OFICIAL,RURAL,LARRYDSSON ENOC MATURANA CORREA
219698000033,19698,SANTANDER DE QUILICHAO,19,CAUCA,63.20336196901526,INSTITUCION EDUCATIVA LA CONCEPCION,219698000033,VEREDA LA CONCEPCION,829457- 3128994676,CAUCA,SANTANDER DE QUILICHAO,A,OFICIAL,RURAL,VIRGELINA CHOCO NAZARITH (E)
219780000599,19780,SUAREZ,19,CAUCA,49.56472775934212,I.E. DE PROMOCION VOCACIONAL DE ALTAMIRA,219780000599,VEREDA ALTAMIRA,317728579,CAUCA,SUÁREZ,A,OFICIAL,RURAL,GLADYS TAIPE CANCHO
219780000599,19780,SUAREZ,19,CAUCA,49.56472775934212,I.E. DE PROMOCION VOCACIONAL DE ALTAMIRA,219780000599,VEREDA ALTAMIRA,317728579,CAUCA,SUÁREZ,A,OFICIAL,RURAL,GLADYS TAIPE CANCHO
427800000461,27800,UNGUIA,27,CHOCO,69.40317364207941,IE ALCIDES FERNANDEZ,427800000461,GILGAL,3117149198,CHOCÓ,UNGUÍA,A,OFICIAL,RURAL,JORGE ELEAZAR NARANJO RIOS
319418000011,19418,LOPEZ (MICAY),19,CAUCA,69.10302938203846,INSTITUCION EDUCATIVA PABLO VI,319418000011,CL. SANTANDER FRENTE AL HOSPITAL,3103879730,CAUCA,LÓPEZ,A,OFICIAL,"URBANA , RURAL",FELIX ABRAHAN RIASCOS RIASCOS
319418000011,19418,LOPEZ (MICAY),19,CAUCA,69.10302938203846,INSTITUCION EDUCATIVA PABLO VI,319418000011,CL. SANTANDER FRENTE AL HOSPITAL,3103879730,CAUCA,LÓPEZ,A,OFICIAL,"URBANA , RURAL",FELIX ABRAHAN RIASCOS RIASCOS
319142001132,19300,GUACHENÉ,19,CAUCA,58.14276560595616,BACHILLERATO PARA ADULTOS MARIA AUXILIADORA,319142001132,KR 3 3 79,3146177732-3185029489,CAUCA,GUACHENÉ,A,NO OFICIAL,URBANA,EMILIO ORTIZ MEJIA
319698003061,19698,SANTANDER DE QUILICHAO,19,CAUCA,49.601570682086795,COLEGIO SANTANDER,319698003061,KR 10 6 76,8295386 - 3146822261,CAUCA,SANTANDER DE QUILICHAO,A,NO OFICIAL,URBANA,YOHANA DE JESUS PACHECO NARVAEZ
119809001358,19809,TIMBIQUI,19,CAUCA,67.42337359790365,INSTITUCION EDUCATIVA AGRICOLA JUSTINIANO OCORO,119809001358,BARRIO SAN JOSE,3168253667,CAUCA,TIMBIQUÍ,A,OFICIAL,"URBANA , RURAL",ANA DEISSY HERNANDEZ VALENCIA
119698001205,19698,SANTANDER DE QUILICHAO,19,CAUCA,81.7318590186509,INSTITUCION EDUCATIVA ANA JOSEFA MORALES DUQUE,119698001205,KR 25 5 200,3176438616 - 3168765806,CAUCA,SANTANDER DE QUILICHAO,A,OFICIAL,URBANA,LUIS FERNEL BONILLA ROSERO
427361001340,27250,EL LITORAL DEL SAN JUAN,27,CHOCO,80.69391729474289,IE MARIA AUXILIADORA DE ISLA MONO,427361001340,CORREG ISLA MONO,3113881696 - 3113774047,CHOCÓ,EL LITORAL DEL SAN JUAN,A,OFICIAL,RURAL,MARI LUZ ARANGO BARBOSA
127205000011,27205,CONDOTO,27,CHOCO,57.46669657098175,IE MARIA AUXILIADORA,127205000011,BARRIO CABACERA,3148205755,CHOCÓ,CONDOTO,A,OFICIAL,"URBANA , RURAL",CARLOS ORLANDO CORDOBA MURILLO
252835001058,52835,TUMACO,52,NARIÑO,67.09707878578116,I.E. FRANCISCO JOSE DE CALDAS,252835001058,BUCHELI,3146179549-3164152391,NARIÑO,SAN ANDRES DE TUMACO,A,OFICIAL,RURAL,JARAMILLO QUIÑONES JULIO ENRRIQUE
227001003181,27600,RIO QUITO,27,CHOCO,49.58000918725972,IE ANTONIO ANGLES DE SAN ISIDRO,227001003181,SAN ISIDRO,3128518728,CHOCÓ,RÍO QUITO,A,OFICIAL,RURAL,FABIO TEOLINDO PEREA HINESTROZA
276109004648,76109,BUENAVENTURA,76,VALLE,65.09717830860679,SAN PEDRO CLAVER,276109004648,CTO CABECERAS,3206757088,VALLE DEL CAUCA,BUENAVENTURA,A,OFICIAL,RURAL,ELMER POSSO BONILLA
127001018001,27001,QUIBDO,27,CHOCO,51.262476813082884,IE DIOCESANO PEDRO GRAU Y AROLA,127001018001,IND PARQUE LA GLORIA,312 7345861,CHOCÓ,QUIBDÓ,A,OFICIAL,"URBANA , RURAL",JHON FITZGERALD MOSQUERA DUEÑAS
127001018001,27001,QUIBDO,27,CHOCO,51.262476813082884,IE DIOCESANO PEDRO GRAU Y AROLA,127001018001,IND PARQUE LA GLORIA,312 7345861,CHOCÓ,QUIBDÓ,A,OFICIAL,"URBANA , RURAL",JHON FITZGERALD MOSQUERA DUEÑAS
352250000514,52250,EL CHARCO,52,NARIÑO,48.92302699436439,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DEL CARMEN,352250000514,IND CRA 2 ENTRE CALLES 7 Y 8,3136691857,NARIÑO,EL CHARCO,A,OFICIAL,URBANA,ANA YANCY ARBOLEDA VALENCIA
327361060015,27250,EL LITORAL DEL SAN JUAN,27,CHOCO,67.5343073783421,IE INDÍGENA GERARDO CHIRIPUA VALENCIA,327361060015,RESG DE PAPAYO,3185530399,CHOCÓ,EL LITORAL DEL SAN JUAN,A,OFICIAL,RURAL,LYSANDER MOYA ORTIZ
152520000016,52520,FRANCISCO PIZARRO,52,NARIÑO,93.2398329015,INSTITUCION EDUCATIVA SEÑOR DEL MAR,152520000016,IND SALAHONDA,3136125493,NARIÑO,FRANCISCO PIZARRO,A,OFICIAL,"URBANA , RURAL",SEGUNDO EFREN AGUIÑO BORJA
119698001698,19698,SANTANDER DE QUILICHAO,19,CAUCA,29.7102479866144,INSTITUCION EDUCATIVA LIMBANIA VELASCO,119698001698,CL 5 8 73,3154685930,CAUCA,SANTANDER DE QUILICHAO,A,OFICIAL,URBANA,JOSE IVAN GUAZA GONZALEZ
252250000862,52390,LA TOLA,52,NARIÑO,50.912945422542364,INSTITUCION EDUCATIVA SOFONIAS YACUP,252250000862,IND LA TOLA,3108295534,NARIÑO,LA TOLA,A,OFICIAL,"URBANA , RURAL",MISAEL RIASCOS RODRIGUEZ
127073000017,27073,BAGADO,27,CHOCO,44.05014246532384,IE CORAZON DE MARIA,127073000017,BAGADO,3147058101,CHOCÓ,BAGADÓ,A,OFICIAL,"URBANA , RURAL",CARLOS ANDRES RENTERIA LAGAREJO
227025001341,27025,ALTO BAUDO (PIE DE PATO),27,CHOCO,50.78244626675954,IE MISAEL SOTO CORDOBA,227025001341,PTO ECHEV,3148459938,CHOCÓ,ALTO BAUDÓ,A,OFICIAL,RURAL,LUIS FERMIN CORDOBA MOSQUERA
219698000327,19698,SANTANDER DE QUILICHAO,19,CAUCA,37.72550523635948,INSTITUCION EDUCATIVA AGROPECUARIA SAN ISIDRO,219698000327,CORREGIMIENTO SAN ISIDRO,3164532155,CAUCA,SANTANDER DE QUILICHAO,A,OFICIAL,RURAL,JORGE EDUARDO ZAMBRANO CALDERON
252621000224,52621,ROBERTO PAYAN (SAN JOSE),52,NARIÑO,70.68878364008211,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA PUMBI LAS LAJAS,252621000224,VDA PUMBI LAS LAJAS,3208425251,NARIÑO,ROBERTO PAYÁN,A,OFICIAL,RURAL,CABRERA ORTIZ CIELO ALEIDA
227615001290,27150,CARMEN DEL DARIEN,27,CHOCO,80.21250613975504,IE HERACLIO LARA ARROYO,227615001290,CURBARADO,3148927047,CHOCÓ,CARMEN DEL DARIÉN,A,OFICIAL,"URBANA , RURAL",BENICIO LÓPEZ CAICEDO
227615001290,27150,CARMEN DEL DARIEN,27,CHOCO,80.21250613975504,IE HERACLIO LARA ARROYO,227615001290,CURBARADO,3148927047,CHOCÓ,CARMEN DEL DARIÉN,A,OFICIAL,"URBANA , RURAL",BENICIO LÓPEZ CAICEDO
219364000199,19364,JAMBALO,19,CAUCA,58.23924624764513,INSTITUCION EDUCATIVA CHIMICUETO,219364000199,VEREDA CHIMICUETO,3113083418,CAUCA,JAMBALÓ,A,OFICIAL,RURAL,JAVIER LASSO BELALCAZAR
119137001559,19137,CALDONO,19,CAUCA,53.564895631539514,I.E. INSTITUTO EDUCATIVO DE FORMACION INTERCULTURAL COMUNITARIO KWESX UMA KIWE - INFIKUK,119137000293,BARRIO OLAZA PRINCIPAL ASOCIACIÓN DE CABILDOS DEN CLADONO,3146806913,CAUCA,CALDONO,A,OFICIAL,"URBANA , RURAL",DIANA BEATRIZ TUMBO GARCIA
127615060621,27086,BELEN DE BAJIRA,27,CHOCO,54.29856383008389,IE LA UNION DE BAJIRA,127615060621,BELENCITO,3146313195 - 3154332103,CHOCÓ,NUEVO BELÉN DE BAJIRÁ,A,OFICIAL,RURAL,ELACIO MOSQUERA QUINTO
119698000080,19698,SANTANDER DE QUILICHAO,19,CAUCA,73.8933684789923,I.E. TECNICO AMBIENTAL FERNANDEZ GUERRA,119698000080,CR. 5 7-60,3132343548,CAUCA,SANTANDER DE QUILICHAO,A,OFICIAL,"URBANA , RURAL",LUIS ALEXANDER NAVIA
119698000080,19698,SANTANDER DE QUILICHAO,19,CAUCA,73.8933684789923,I.E. TECNICO AMBIENTAL FERNANDEZ GUERRA,119698000080,CR. 5 7-60,3132343548,CAUCA,SANTANDER DE QUILICHAO,A,OFICIAL,"URBANA , RURAL",LUIS ALEXANDER NAVIA
119110000500,19110,BUENOS AIRES,19,CAUCA,55.782810509533014,INSTITUCION EDUCATIVA MARIA AUXILIADORA,119110000500,CASCO URBANO,3182066796,CAUCA,BUENOS AIRES,A,OFICIAL,"URBANA , RURAL",JORGE ELIECER LEON BOLAÑOS
219698000629,19698,SANTANDER DE QUILICHAO,19,CAUCA,57.19404031861511,INSTITUCION EDUCATIVA AGROPECUARIA LAS AVES,219698000629,VEREDA EL AGUILA,3148642909,CAUCA,SANTANDER DE QUILICHAO,A,OFICIAL,RURAL,OFIRIA DAZA PEÑA
227361002240,27450,MEDIO SAN JUAN,27,CHOCO,50.305872162991164,IE MANUEL E RIVAS LOBON,227361002240,BEBEDO,3113301319,CHOCÓ,MEDIO SAN JUAN,A,OFICIAL,RURAL,JOSE DE LOS SANTOS MENA MORENO
127361000129,27361,ISTMINA,27,CHOCO,34.0534542555972,IE NORMAL SUP NTRA SRA DE LAS MERCEDES,127361000129,KR 23 10 06,3127863337 - 6702344,CHOCÓ,ISTMINA,A,OFICIAL,URBANA,BEATRIZ ELENA MOSQUERA VALENCIA
252835004880,52835,TUMACO,52,NARIÑO,58.40496200350031,IE. TÉCNICO AGROPECUARIO TANGAREAL CARRETERA,252835004880,VEREDA PUEBLO NUEVO,NO TIENE,NARIÑO,SAN ANDRES DE TUMACO,A,OFICIAL,RURAL,DIEGO JAIME NICHOY MARTINEZ
252835004880,52835,TUMACO,52,NARIÑO,58.40496200350031,IE. TÉCNICO AGROPECUARIO TANGAREAL CARRETERA,252835004880,VEREDA PUEBLO NUEVO,NO TIENE,NARIÑO,SAN ANDRES DE TUMACO,A,OFICIAL,RURAL,DIEGO JAIME NICHOY MARTINEZ
219698000041,19698,SANTANDER DE QUILICHAO,19,CAUCA,69.1490830146918,INST EDUC AGROP SA T WE SX YAT,219698000041,VEREDA LA AURORA,3142436685,CAUCA,SANTANDER DE QUILICHAO,A,OFICIAL,RURAL,LUIS JAIRO PERDOMO GUETIO
219809001379,19809,TIMBIQUI,19,CAUCA,58.75590761675722,INSTITUCION EDUCATIVA AGRICOLA SANTA MARIA,219809001379,CORREGIMIENTO SANTA MARIA,3155078175,CAUCA,TIMBIQUÍ,A,OFICIAL,RURAL,WILLIAM AMU OCORO
252835003808,52835,TUMACO,52,NARIÑO,79.73785065451234,IE. AGROINDUSTRIAL SAN LUIS ROBLES,252835003808,CORREGIMIENTO ROBLES,3157910980,NARIÑO,SAN ANDRES DE TUMACO,A,OFICIAL,RURAL,BENITEZ ARBOLEDA INES LUCRECIA
319573000401,19573,PUERTO TEJADA,19,CAUCA,70.45725310478676,INSTITUTO COLOMBO JAPONES,319573000401,CL 18 19 48 BR EL CENTRO,3164013082,CAUCA,PUERTO TEJADA,A,NO OFICIAL,URBANA,JUSTO MARIANO QUIÑONEZ CORTES
219137000778,19137,CALDONO,19,CAUCA,66.11148940948547,I.E. INSTITUTO EDUCATIVO DE FORMACION INTERCULTURAL COMUNITARIO KWESX UMA KIWE - INFIKUK,119137000293,BARRIO OLAZA PRINCIPAL ASOCIACIÓN DE CABILDOS DEN CLADONO,3146806913,CAUCA,CALDONO,A,OFICIAL,"URBANA , RURAL",DIANA BEATRIZ TUMBO GARCIA
127745000240,27745,SIPI,27,CHOCO,54.99465294726519,IE SAN AGUSTIN,127745000240,SIPI,3128902837,CHOCÓ,SIPÍ,A,OFICIAL,"URBANA , RURAL",EVER QUIÑONEZ VIVAS
219455000299,19455,MIRANDA,19,CAUCA,41.269232512581716,INSTITUCION EDUCATIVA EL CABILDO (ANTES CENTRO EDUCATIVO EL CABILDO),219455000299,VEREDA EL CABILDO,3104305276,CAUCA,MIRANDA,A,OFICIAL,RURAL,MARIA YINELA ZAMBRANO TROMPETA
219455000299,19455,MIRANDA,19,CAUCA,41.269232512581716,INSTITUCION EDUCATIVA EL CABILDO (ANTES CENTRO EDUCATIVO EL CABILDO),219455000299,VEREDA EL CABILDO,3104305276,CAUCA,MIRANDA,A,OFICIAL,RURAL,MARIA YINELA ZAMBRANO TROMPETA
227787001127,27787,TADO,27,CHOCO,48.669960224864795,IE NUESTRA SEÑORA DE FATIMA,227787001127,CORREGIMIENTO DE PLAYA DE ORO,3144845007,CHOCÓ,TADÓ,A,OFICIAL,RURAL,CARLOS ALBERTO COPETE GÓMEZ
219142000328,19300,GUACHENÉ,19,CAUCA,58.96091191771774,INSTITUCION EDUCATIVA SAN JACINTO,219142000328,VEREDA SAN JACINTO,3122979958,CAUCA,GUACHENÉ,A,OFICIAL,RURAL,DANIEL SANCHEZ ESCOBAR
